CCN,WI,Year
400006,0.4211,2018
400007,0.4211,2018
400009,0.3922,2018
400010,0.3949,2018
400011,0.4211,2018
400012,0.4211,2018
400013,0.4211,2018
400014,0.3843,2018
400015,0.4211,2018
400016,0.4211,2018
400018,0.4211,2018
400019,0.4211,2018
400021,0.4403,2018
400022,0.4171,2018
400024,0.3843,2018
400026,0.3843,2018
400032,0.4211,2018
400044,0.4171,2018
400048,0.3922,2018
400061,0.4211,2018
400079,0.3843,2018
400087,0.4223,2018
400098,0.4211,2018
400102,0.4211,2018
400103,0.3843,2018
400104,0.4211,2018
400105,0.4211,2018
400106,0.4211,2018
400109,0.4211,2018
400110,0.4171,2018
400111,0.3843,2018
400112,0.4211,2018
400113,0.4171,2018
400114,0.4211,2018
400115,0.4211,2018
400117,0.4223,2018
400118,0.4211,2018
400120,0.4211,2018
400121,0.4211,2018
400122,0.4211,2018
400123,0.3843,2018
400124,0.4211,2018
400125,0.4211,2018
400126,0.4403,2018
400127,0.4211,2018
400128,0.4211,2018
400130,0.3992,2018
400131,0.4211,2018
400132,0.4211,2018
400133,0.4211,2018
410001,1.1438,2018
410004,1.1438,2018
410005,1.1438,2018
410006,1.1438,2018
410007,1.1438,2018
410008,1.1438,2018
410009,1.1438,2018
410010,1.2238,2018
410011,1.1438,2018
410012,1.1438,2018
410013,1.1438,2018
420002,0.9207,2018
420004,0.8849,2018
420005,0.803,2018
420007,0.8864,2018
420009,0.8197,2018
420010,0.9207,2018
420011,0.9058,2018
420015,0.9058,2018
420016,0.803,2018
420018,0.8654,2018
420019,0.9207,2018
420020,0.8849,2018
420023,0.9058,2018
420026,0.8654,2018
420027,0.9058,2018
420030,0.8849,2018
420033,0.9058,2018
420036,0.9207,2018
420037,0.9058,2018
420038,0.803,2018
420039,0.8458,2018
420043,0.8154,2018
420048,0.8319,2018
420049,0.8227,2018
420051,0.8105,2018
420053,0.8143,2018
420054,0.803,2018
420055,0.8105,2018
420056,0.803,2018
420057,0.8105,2018
420062,0.814,2018
420064,0.8227,2018
420065,0.8849,2018
420066,0.8105,2018
420067,0.803,2018
420068,0.8849,2018
420069,0.803,2018
420070,0.8143,2018
420071,0.8864,2018
420072,0.803,2018
420073,0.8319,2018
420078,0.9058,2018
420079,0.8849,2018
420080,0.8049,2018
420082,0.8882,2018
420083,0.8864,2018
420085,0.8227,2018
420086,0.8319,2018
420087,0.8849,2018
420089,0.8849,2018
420091,0.8105,2018
420098,0.808,2018
420101,0.8049,2018
420102,0.9058,2018
420103,0.8864,2018
420104,0.8849,2018
420105,0.8227,2018
420106,0.8319,2018
420107,0.814,2018
420108,0.8458,2018
420109,0.803,2018
430005,1,2018
430008,1,2018
430012,1,2018
430013,1,2018
430014,1,2018
430015,1,2018
430016,1,2018
430027,1,2018
430048,1,2018
430077,1,2018
430081,1.4448,2018
430082,1.4448,2018
430083,1.4448,2018
430084,1.4448,2018
430089,1,2018
430090,1,2018
430091,1,2018
430092,1,2018
430093,1,2018
430094,1,2018
430095,1,2018
430096,1,2018
430097,1,2018
440001,0.7237,2018
440002,0.8516,2018
440003,0.8812,2018
440006,0.8812,2018
440007,0.7438,2018
440008,0.7398,2018
440009,0.7234,2018
440010,0.7234,2018
440011,0.7762,2018
440012,0.742,2018
440015,0.7234,2018
440016,0.7234,2018
440017,0.742,2018
440018,0.7237,2018
440020,0.8625,2018
440025,0.8213,2018
440029,0.8812,2018
440030,0.7234,2018
440031,0.7311,2018
440032,0.7234,2018
440033,0.7311,2018
440034,0.7311,2018
440035,0.8625,2018
440039,0.8812,2018
440040,0.7234,2018
440046,0.8812,2018
440047,0.7408,2018
440048,0.8759,2018
440049,0.8759,2018
440050,0.7234,2018
440051,0.7258,2018
440053,0.8812,2018
440054,0.7474,2018
440056,0.7311,2018
440057,0.732,2018
440058,0.848,2018
440059,0.8625,2018
440060,0.7408,2018
440061,0.7265,2018
440063,0.8213,2018
440064,0.8643,2018
440065,0.8812,2018
440067,0.7311,2018
440068,0.848,2018
440070,0.7234,2018
440072,0.7234,2018
440073,0.8812,2018
440081,0.7234,2018
440082,0.8812,2018
440083,0.7811,2018
440084,0.7327,2018
440091,0.8643,2018
440102,0.7439,2018
440104,0.8643,2018
440109,0.7234,2018
440110,0.7311,2018
440111,0.8812,2018
440115,0.7408,2018
440120,0.7311,2018
440125,0.7234,2018
440130,0.7811,2018
440131,0.8759,2018
440132,0.7234,2018
440133,0.8812,2018
440137,0.7948,2018
440144,0.8625,2018
440147,0.8759,2018
440148,0.7234,2018
440150,0.8812,2018
440151,0.8625,2018
440152,0.8759,2018
440153,0.7234,2018
440156,0.8643,2018
440159,0.8759,2018
440161,0.8812,2018
440162,0.8643,2018
440168,0.8759,2018
440173,0.7311,2018
440174,0.7917,2018
440175,0.8296,2018
440176,0.7249,2018
440180,0.7311,2018
440181,0.7709,2018
440182,0.7234,2018
440183,0.8759,2018
440184,0.7237,2018
440185,0.848,2018
440187,0.8625,2018
440189,0.8516,2018
440192,0.8625,2018
440193,0.8812,2018
440194,0.8812,2018
440197,0.8812,2018
440200,0.8812,2018
440218,0.8812,2018
440227,0.8812,2018
440228,0.8759,2018
440231,0.8812,2018
440232,0.7234,2018
440234,0.8759,2018
450002,0.799,2018
450005,0.8336,2018
450007,0.8566,2018
450010,0.9037,2018
450011,0.8791,2018
450015,0.9751,2018
450018,0.9715,2018
450021,0.9751,2018
450023,0.8172,2018
450024,0.799,2018
450028,0.8738,2018
450029,0.8764,2018
450032,0.7885,2018
450033,0.8738,2018
450034,0.9715,2018
450035,0.9715,2018
450037,0.7885,2018
450039,0.9632,2018
450040,0.8671,2018
450042,0.9049,2018
450044,0.9751,2018
450046,0.9034,2018
450051,0.9751,2018
450054,0.9273,2018
450055,0.7985,2018
450056,0.976,2018
450058,0.8566,2018
450064,0.9632,2018
450068,0.9715,2018
450072,0.9715,2018
450078,0.7866,2018
450079,0.9751,2018
450080,0.7866,2018
450082,0.797,2018
450083,0.7866,2018
450085,0.7866,2018
450087,0.9632,2018
450090,0.857,2018
450092,0.7866,2018
450097,0.9715,2018
450099,0.7866,2018
450101,0.9049,2018
450102,0.7866,2018
450104,0.8566,2018
450107,0.799,2018
450108,0.8566,2018
450119,0.8738,2018
450124,0.976,2018
450128,0.8285,2018
450130,0.8566,2018
450132,0.9093,2018
450133,0.9093,2018
450135,0.9632,2018
450137,0.9632,2018
450143,0.976,2018
450144,0.7866,2018
450147,0.8172,2018
450148,0.9632,2018
450152,0.9273,2018
450154,0.7866,2018
450155,0.7915,2018
450162,0.8671,2018
450163,0.8027,2018
450165,0.8566,2018
450176,0.8285,2018
450178,0.9093,2018
450184,0.9715,2018
450187,0.9715,2018
450188,0.7866,2018
450192,0.9431,2018
450193,0.9715,2018
450194,0.7866,2018
450196,0.9632,2018
450200,0.8491,2018
450203,0.9431,2018
450209,0.8671,2018
450210,0.8051,2018
450211,0.7885,2018
450213,0.8566,2018
450214,0.8502,2018
450219,0.7866,2018
450222,0.9715,2018
450229,0.8522,2018
450231,0.8137,2018
450235,0.7866,2018
450236,0.8174,2018
450237,0.8566,2018
450241,0.7866,2018
450243,0.7866,2018
450253,0.9715,2018
450270,0.9431,2018
450271,0.9431,2018
450272,0.976,2018
450280,0.9751,2018
450283,0.9632,2018
450289,0.9715,2018
450292,0.9751,2018
450293,0.7866,2018
450296,0.9715,2018
450299,0.9715,2018
450306,0.8522,2018
450324,0.9632,2018
450330,0.9715,2018
450340,0.7993,2018
450346,0.9715,2018
450347,0.9715,2018
450348,0.7866,2018
450351,0.9431,2018
450352,0.9751,2018
450358,0.9715,2018
450369,0.7866,2018
450370,0.9715,2018
450372,0.9751,2018
450373,0.7866,2018
450379,0.9751,2018
450388,0.8566,2018
450389,0.7866,2018
450395,0.7866,2018
450399,0.7866,2018
450400,0.8791,2018
450403,0.9751,2018
450411,0.7866,2018
450419,0.9632,2018
450422,0.9751,2018
450424,0.9715,2018
450431,0.976,2018
450447,0.9632,2018
450451,0.9431,2018
450460,0.797,2018
450462,0.9751,2018
450465,0.9715,2018
450469,0.9632,2018
450475,0.7885,2018
450484,0.7885,2018
450488,0.7885,2018
450489,0.7866,2018
450497,0.844,2018
450498,0.7866,2018
450508,0.7885,2018
450518,0.8336,2018
450537,0.9751,2018
450539,0.7965,2018
450558,0.8522,2018
450563,0.9632,2018
450565,0.8415,2018
450571,0.7993,2018
450573,0.807,2018
450578,0.7866,2018
450580,0.7866,2018
450584,0.7866,2018
450586,0.7866,2018
450587,0.7866,2018
450591,0.9715,2018
450596,0.9431,2018
450597,0.8,2018
450604,0.8566,2018
450605,0.9034,2018
450610,0.9715,2018
450615,0.7866,2018
450617,0.9715,2018
450620,0.7866,2018
450630,0.9715,2018
450634,0.9751,2018
450638,0.9715,2018
450639,0.9632,2018
450641,0.844,2018
450643,0.7872,2018
450644,0.9715,2018
450647,0.9751,2018
450651,0.9751,2018
450653,0.891,2018
450654,0.7866,2018
450656,0.7885,2018
450658,0.7866,2018
450659,0.9715,2018
450661,0.9093,2018
450662,0.8738,2018
450668,0.799,2018
450669,0.9751,2018
450670,0.9715,2018
450672,0.9632,2018
450674,0.9715,2018
450675,0.9632,2018
450677,0.9632,2018
450678,0.9751,2018
450684,0.9715,2018
450686,0.8671,2018
450688,0.9751,2018
450690,0.7866,2018
450694,0.8502,2018
450697,0.8566,2018
450698,0.7866,2018
450702,0.7885,2018
450709,0.9715,2018
450711,0.8285,2018
450713,0.976,2018
450716,0.9715,2018
450718,0.976,2018
450723,0.9751,2018
450730,0.9751,2018
450742,0.9751,2018
450743,0.9751,2018
450746,0.7866,2018
450747,0.7924,2018
450749,0.7866,2018
450754,0.7866,2018
450755,0.7866,2018
450766,0.9751,2018
450770,0.976,2018
450771,0.9751,2018
450774,0.9715,2018
450775,0.9715,2018
450779,0.9632,2018
450780,0.8566,2018
450788,0.9034,2018
450795,0.9715,2018
450796,0.8137,2018
450797,0.9715,2018
450801,0.8491,2018
450803,0.9715,2018
450804,0.9715,2018
450808,0.976,2018
450809,0.976,2018
450820,0.9715,2018
450822,0.9751,2018
450825,0.8285,2018
450827,0.9037,2018
450828,0.7866,2018
450831,0.9715,2018
450832,0.9715,2018
450833,0.9751,2018
450834,0.8791,2018
450840,0.9751,2018
450844,0.9715,2018
450845,0.799,2018
450847,0.9715,2018
450848,0.9715,2018
450851,0.9751,2018
450853,0.9751,2018
450855,0.8738,2018
450856,0.8566,2018
450860,0.9715,2018
450862,0.9715,2018
450864,0.7866,2018
450865,0.976,2018
450867,0.976,2018
450869,0.8285,2018
450871,0.976,2018
450872,0.9632,2018
450874,0.9751,2018
450875,0.8137,2018
450876,0.8671,2018
450877,0.799,2018
450880,0.9632,2018
450883,0.9751,2018
450884,0.7885,2018
450885,0.9751,2018
450888,0.9632,2018
450889,0.9751,2018
450890,0.9751,2018
450891,0.9751,2018
450893,0.9751,2018
450894,0.9751,2018
460001,0.9556,2018
460003,0.9692,2018
460004,0.9556,2018
460005,0.9556,2018
460006,0.9692,2018
460007,0.951,2018
460009,0.9692,2018
460010,0.9692,2018
460011,0.8948,2018
460013,0.9556,2018
460014,0.9692,2018
460015,0.9114,2018
460017,0.9556,2018
460019,0.8948,2018
460021,0.951,2018
460023,0.9556,2018
460026,0.9445,2018
460030,0.8948,2018
460039,0.9556,2018
460041,0.9556,2018
460042,0.9556,2018
460043,0.9556,2018
460044,0.9692,2018
460047,0.9692,2018
460049,0.9692,2018
460051,0.9692,2018
460052,0.9556,2018
460054,0.8948,2018
460057,0.9556,2018
460058,0.9692,2018
460059,0.9692,2018
460060,0.9692,2018
470001,1.0786,2018
470003,1.0235,2018
470005,0.9818,2018
470011,1.0191,2018
470012,1.0485,2018
470024,1.0235,2018
490001,0.7622,2018
490002,0.7622,2018
490004,0.9238,2018
490005,1.0194,2018
490007,0.8966,2018
490009,0.9618,2018
490011,0.8966,2018
490012,0.7643,2018
490013,0.8514,2018
490017,0.8966,2018
490018,0.9238,2018
490019,1.0194,2018
490020,0.8995,2018
490021,0.9238,2018
490022,1.0194,2018
490023,1.0194,2018
490024,0.8976,2018
490032,0.8995,2018
490033,1.0194,2018
490037,0.7622,2018
490038,0.7622,2018
490040,1.0194,2018
490041,0.8966,2018
490042,0.8821,2018
490043,1.0194,2018
490044,0.8966,2018
490045,1.0194,2018
490046,0.8966,2018
490048,0.8976,2018
490050,1.0194,2018
490052,0.8966,2018
490053,0.7622,2018
490057,0.8966,2018
490059,0.8995,2018
490060,0.7622,2018
490063,1.0194,2018
490066,0.8966,2018
490067,0.8995,2018
490069,0.8995,2018
490075,0.9244,2018
490077,0.9618,2018
490079,0.8717,2018
490084,0.7622,2018
490088,0.8677,2018
490089,0.8976,2018
490090,0.8995,2018
490092,0.7622,2018
490093,0.8966,2018
490094,0.8995,2018
490097,0.8995,2018
490098,0.7622,2018
490101,1.0194,2018
490104,0.8995,2018
490106,0.8574,2018
490107,1.0194,2018
490110,0.8393,2018
490111,0.7622,2018
490112,0.8995,2018
490113,1.0194,2018
490114,0.7622,2018
490115,0.7622,2018
490116,0.7622,2018
490117,0.7622,2018
490118,0.8995,2018
490119,0.8966,2018
490120,0.8966,2018
490122,1.0194,2018
490126,0.8821,2018
490127,0.7622,2018
490130,0.8966,2018
490134,0.7622,2018
490135,0.8976,2018
490136,0.8995,2018
490140,1.0194,2018
490141,1.0194,2018
490143,0.8966,2018
490144,1.0194,2018
490145,1.0194,2018
500001,1.1485,2018
500002,1.0756,2018
500003,1.1368,2018
500005,1.1485,2018
500007,1.1368,2018
500008,1.1485,2018
500011,1.1485,2018
500012,1.0307,2018
500014,1.1485,2018
500015,1.1485,2018
500016,1.1368,2018
500019,1.1723,2018
500021,1.1885,2018
500024,1.1695,2018
500025,1.1485,2018
500026,1.1485,2018
500027,1.1485,2018
500030,1.1999,2018
500031,1.1519,2018
500033,1.0249,2018
500036,1.0307,2018
500037,1.0307,2018
500039,1.1723,2018
500041,1.161,2018
500044,1.1152,2018
500049,1.0756,2018
500050,1.1737,2018
500051,1.1485,2018
500052,1.1485,2018
500053,1.0249,2018
500054,1.1152,2018
500058,1.0249,2018
500060,1.1485,2018
500064,1.1485,2018
500072,1.0677,2018
500077,1.1152,2018
500079,1.1885,2018
500084,1.1485,2018
500088,1.1485,2018
500108,1.1885,2018
500119,1.1152,2018
500124,1.1485,2018
500129,1.1885,2018
500139,1.1695,2018
500141,1.1485,2018
500148,1.0249,2018
500150,1.1737,2018
500151,1.1885,2018
500152,1.1485,2018
510001,0.8447,2018
510002,0.8821,2018
510006,0.7876,2018
510007,0.8457,2018
510008,0.8797,2018
510012,0.7643,2018
510013,0.7328,2018
510022,0.8347,2018
510023,0.7743,2018
510024,0.8447,2018
510029,0.8347,2018
510030,0.7876,2018
510031,0.8347,2018
510038,0.7328,2018
510039,0.7328,2018
510046,0.742,2018
510047,0.8447,2018
510048,0.7447,2018
510050,0.8447,2018
510055,0.8457,2018
510058,0.7499,2018
510059,0.8347,2018
510062,0.798,2018
510070,0.8347,2018
510071,0.8,2018
510072,0.7443,2018
510077,0.8055,2018
510082,0.7443,2018
510085,0.8457,2018
510086,0.7328,2018
510091,0.8347,2018
520002,0.9291,2018
520004,1.2938,2018
520008,0.9836,2018
520009,0.943,2018
520011,0.9884,2018
520013,1.0857,2018
520017,0.9884,2018
520019,0.9291,2018
520021,1.0522,2018
520027,0.9836,2018
520028,1.1054,2018
520030,0.9291,2018
520033,0.9291,2018
520034,0.9357,2018
520035,0.938,2018
520037,0.9291,2018
520038,0.9836,2018
520041,1.1054,2018
520044,0.938,2018
520045,0.9329,2018
520048,0.9329,2018
520049,0.9291,2018
520051,0.9836,2018
520057,0.951,2018
520059,0.9603,2018
520062,0.9836,2018
520063,0.9836,2018
520066,1.0667,2018
520070,1.0857,2018
520071,0.9836,2018
520075,0.9298,2018
520076,0.9596,2018
520078,0.9836,2018
520083,1.1054,2018
520087,0.9719,2018
520088,0.9836,2018
520089,1.1054,2018
520091,0.9291,2018
520095,1.0667,2018
520096,0.9603,2018
520097,0.9291,2018
520098,1.1054,2018
520100,1.0667,2018
520102,0.9587,2018
520103,0.9836,2018
520107,0.9298,2018
520109,0.9291,2018
520113,0.9329,2018
520116,0.9836,2018
520136,0.9836,2018
520138,0.9836,2018
520139,0.9836,2018
520160,0.943,2018
520177,0.9836,2018
520189,1.0522,2018
520193,0.9291,2018
520194,0.9836,2018
520195,0.9836,2018
520196,0.9884,2018
520198,0.9329,2018
520202,0.9298,2018
520204,0.9836,2018
520205,0.9836,2018
520206,0.9836,2018
520207,0.9836,2018
520208,1.0667,2018
530002,1,2018
530006,1,2018
530008,1,2018
530010,1,2018
530011,1,2018
530012,1.0275,2018
530014,1,2018
530015,1,2018
530025,1,2018
530032,1,2018
530033,1.0275,2018
670B62,0.9431,2018
670002,0.9751,2018
670004,0.7866,2018
670005,0.9715,2018
670006,0.976,2018
670007,0.8336,2018
670008,0.9715,2018
670012,0.9715,2018
670018,0.9715,2018
670019,0.9715,2018
670023,0.9632,2018
670024,0.9715,2018
670025,0.9751,2018
670029,0.9715,2018
670031,0.9715,2018
670034,0.976,2018
670041,0.976,2018
670043,0.976,2018
670044,0.9751,2018
670045,0.9632,2018
670046,0.9632,2018
670047,0.799,2018
670049,0.9751,2018
670050,0.8671,2018
670052,0.9431,2018
670053,0.9715,2018
670054,0.8566,2018
670055,0.8566,2018
670056,0.976,2018
670058,0.9715,2018
670059,0.9715,2018
670060,0.9751,2018
670061,0.9034,2018
670062,0.9751,2018
670066,0.9093,2018
670067,0.9632,2018
670068,0.9751,2018
670069,0.9751,2018
670071,0.9632,2018
670072,0.9715,2018
670073,0.9751,2018
670075,0.9715,2018
670076,0.9632,2018
670077,0.9715,2018
670078,0.8566,2018
670079,0.976,2018
670080,0.9273,2018
670082,0.9751,2018
670083,0.9751,2018
670085,0.9632,2018
670087,0.976,2018
670088,0.8791,2018
670089,0.7866,2018
670090,0.9751,2018
670091,0.8963,2018
670092,0.9751,2018
670093,0.9715,2018
670094,0.976,2018
670095,0.9715,2018
670096,0.9715,2018
670097,0.9751,2018
670098,0.8566,2018
670099,0.9715,2018
670102,0.9715,2018
670103,0.9632,2018
670106,0.9715,2018
670107,0.9632,2018
670108,0.7866,2018
670110,0.9751,2018
670111,0.9093,2018
670112,0.8566,2018
670114,0.7866,2018
670116,0.952,2018
010001,0.7728,2019
010005,0.7839,2019
010006,0.7192,2019
010007,0.6699,2019
010008,0.6818,2019
010011,0.803,2019
010012,0.7145,2019
010016,0.803,2019
010018,0.803,2019
010019,0.6699,2019
010021,0.6699,2019
010022,0.92,2019
010023,0.7454,2019
010024,0.7839,2019
010025,0.6699,2019
010029,0.7769,2019
010032,0.7573,2019
010033,0.803,2019
010034,0.7454,2019
010035,0.7839,2019
010036,0.6699,2019
010038,0.7536,2019
010039,0.8049,2019
010040,0.7839,2019
010044,0.7839,2019
010045,0.7839,2019
010046,0.6773,2019
010047,0.6875,2019
010049,0.6699,2019
010051,0.6699,2019
010052,0.7004,2019
010054,0.6841,2019
010055,0.7678,2019
010056,0.803,2019
010058,0.803,2019
010059,0.6841,2019
010061,0.8325,2019
010062,0.6699,2019
010065,0.7839,2019
010069,0.6699,2019
010073,0.6699,2019
010078,0.7839,2019
010079,0.8049,2019
010083,0.8024,2019
010085,0.7895,2019
010086,0.7839,2019
010087,0.7488,2019
010089,0.803,2019
010090,0.7488,2019
010091,0.6864,2019
010092,0.7839,2019
010095,0.828,2019
010097,0.7454,2019
010099,0.6699,2019
010100,0.7282,2019
010101,0.7839,2019
010102,0.6699,2019
010103,0.803,2019
010104,0.803,2019
010108,0.7454,2019
010109,0.828,2019
010110,0.6699,2019
010112,0.6699,2019
010113,0.7488,2019
010114,0.803,2019
010118,0.7839,2019
010120,0.6699,2019
010125,0.7839,2019
010126,0.6781,2019
010128,0.6864,2019
010129,0.7282,2019
010130,0.803,2019
010131,0.8049,2019
010138,0.6836,2019
010139,0.803,2019
010144,0.7488,2019
010146,0.7536,2019
010148,0.8024,2019
010149,0.7454,2019
010150,0.7454,2019
010157,0.6841,2019
010158,0.7192,2019
010164,0.702,2019
010168,0.7926,2019
010169,0.6699,2019
010172,0.8049,2019
010173,0.803,2019
01B029,0.6699,2019
020001,1.212,2019
020006,1.212,2019
020008,1.212,2019
020012,1.212,2019
020017,1.212,2019
020018,1.9343,2019
020024,1.212,2019
020026,1.9343,2019
030001,1.052,2019
030002,1.052,2019
030006,1.052,2019
030007,1.052,2019
030010,1.052,2019
030011,1.052,2019
030012,1.052,2019
030013,1.052,2019
030014,1.052,2019
030016,1.052,2019
030022,1.052,2019
030023,1.1108,2019
030024,1.052,2019
030030,1.052,2019
030033,1.052,2019
030036,1.052,2019
030037,1.052,2019
030038,1.052,2019
030043,1.052,2019
030055,1.052,2019
030061,1.052,2019
030062,1.052,2019
030064,1.052,2019
030065,1.052,2019
030068,1.052,2019
030069,1.1756,2019
030071,1.4448,2019
030073,1.4448,2019
030074,1.4448,2019
030077,1.4448,2019
030078,1.4448,2019
030083,1.052,2019
030084,1.4448,2019
030085,1.052,2019
030087,1.052,2019
030088,1.052,2019
030089,1.052,2019
030092,1.052,2019
030093,1.052,2019
030094,1.052,2019
030101,1.052,2019
030103,1.052,2019
030105,1.052,2019
030107,1.052,2019
030108,1.052,2019
030110,1.052,2019
030111,1.052,2019
030112,1.052,2019
030113,1.4448,2019
030114,1.052,2019
030115,1.052,2019
030117,1.052,2019
030118,1.052,2019
030119,1.052,2019
030120,1.052,2019
030121,1.052,2019
030122,1.052,2019
030123,1.052,2019
030126,1.052,2019
030130,1.052,2019
030131,1.052,2019
030132,1.052,2019
030134,1.052,2019
030135,1.052,2019
030136,1.052,2019
030137,1.052,2019
040001,0.8103,2019
040002,0.7092,2019
040004,0.8103,2019
040007,0.8108,2019
040010,0.8103,2019
040011,0.7092,2019
040014,0.8108,2019
040015,0.7092,2019
040016,0.8108,2019
040017,0.7994,2019
040018,0.7642,2019
040019,0.7092,2019
040020,0.8415,2019
040022,0.8103,2019
040026,0.8902,2019
040027,0.7937,2019
040029,0.8108,2019
040036,0.8108,2019
040039,0.7203,2019
040041,0.8108,2019
040042,0.8706,2019
040047,0.7573,2019
040050,0.7092,2019
040051,0.7092,2019
040055,0.7642,2019
040062,0.7994,2019
040067,0.744,2019
040069,0.7573,2019
040071,0.8108,2019
040072,0.7092,2019
040074,0.8108,2019
040076,0.8709,2019
040078,0.8902,2019
040080,0.7092,2019
040084,0.8108,2019
040085,0.8415,2019
040088,0.7836,2019
040114,0.8108,2019
040118,0.7791,2019
040119,0.7573,2019
040132,0.8902,2019
040134,0.8108,2019
040137,0.8108,2019
040147,0.8108,2019
040152,0.8103,2019
040153,0.7092,2019
040154,0.8108,2019
050002,1.6911,2019
050006,1.3637,2019
050007,1.7288,2019
050008,1.7269,2019
050009,1.7269,2019
050013,1.5637,2019
050014,1.585,2019
050017,1.585,2019
050018,1.2817,2019
050022,1.2492,2019
050024,1.2492,2019
050025,1.2492,2019
050026,1.2492,2019
050028,1.2492,2019
050030,1.2492,2019
050036,1.2492,2019
050038,1.7814,2019
050039,1.2492,2019
050040,1.2817,2019
050042,1.3637,2019
050043,1.6911,2019
050045,1.2492,2019
050047,1.7269,2019
050054,1.2492,2019
050055,1.7269,2019
050056,1.2817,2019
050057,1.2492,2019
050058,1.4339,2019
050060,1.2492,2019
050063,1.2817,2019
050067,1.2883,2019
050069,1.2593,2019
050070,1.7288,2019
050071,1.7814,2019
050072,1.6888,2019
050073,1.7017,2019
050075,1.6911,2019
050076,1.7269,2019
050077,1.2492,2019
050078,1.2817,2019
050079,1.6888,2019
050082,1.4339,2019
050084,1.6726,2019
050089,1.2593,2019
050090,1.6726,2019
